34.4;26.9722;23.9167;0.0000
34.5;27.3611;24.1389;0.0000
34.6;27.7500;24.3611;0.0000
34.7;28.1389;24.5833;0.0000
34.8;28.5278;24.8333;0.0000
34.9;28.9167;25.0833;0.0000
35;29.3056;25.3611;0.0000
35.1;29.7222;25.6111;0.0000
35.2;30.1389;25.8611;0.0000
35.3;30.5556;26.0833;0.0000
35.4;30.9722;26.3056;0.0000
35.5;31.3611;26.5278;0.0000
35.6;31.7500;26.7500;0.0000
35.7;32.1389;26.9722;0.0000
35.8;32.5278;27.1944;0.0000
35.9;32.9167;27.4167;0.0000
36;33.3056;27.6389;0.0000
36.1;33.6944;27.8611;0.0000
36.2;34.0833;28.0833;0.0000
36.3;34.4722;28.3056;0.0000
36.4;34.8611;28.5278;0.0000
36.5;35.2500;28.7500;0.0000
36.6;35.5833;28.9722;0.0000
36.7;35.8611;29.1944;0.0000
36.8;36.0833;29.4167;0.0000
36.9;36.2500;29.5833;0.0000
37;36.3611;29.6944;0.2778
37.1;36.4167;29.7500;0.5556
37.2;36.4167;29.7500;0.8333
37.3;36.4167;29.7500;1.1111
37.4;36.4167;29.7500;1.3889
37.5;36.4167;29.7500;1.6667
37.6;36.4167;29.7500;1.9444
37.7;36.4167;29.7500;2.2222
37.8;36.4167;29.7500;2.5000
37.9;36.4167;29.7500;2.7778
38;36.4167;29.7500;3.0556
38.1;36.4167;29.7500;3.3333
38.2;36.4167;29.7500;3.6111
38.3;36.4167;29.7500;3.8889
38.4;36.4167;29.7500;4.1667
38.5;36.4167;29.7500;4.4444
38.6;36.4167;29.7500;4.7222
38.7;36.4167;29.7500;5.0000
38.8;36.4167;29.7500;5.2778
38.9;36.4167;29.7500;5.5556
39;36.4167;29.7500;5.8333
39.1;36.4167;29.7500;6.1111
39.2;36.4167;29.7500;6.3889
39.3;36.4167;29.7500;6.6667
39.4;36.4167;29.7500;6.9444
39.5;36.4167;29.7500;7.2222
39.6;36.4167;29.7500;7.5000
39.7;36.4167;29.7500;7.7778
39.8;36.4167;29.7500;8.0556
39.9;36.4167;29.7500;8.3333
40;36.4167;29.7500;8.6111
40.1;36.4167;29.7500;8.8889
40.2;36.4167;29.7500;9.1667
40.3;36.4167;29.7500;9.4444
40.4;36.4167;29.7500;9.7222
40.5;36.4167;29.7500;10.0000
40.6;36.4167;29.7500;10.2778
40.7;36.4167;29.7500;10.5556
40.8;36.4167;29.7500;10.8333
40.9;36.4167;29.7500;11.1111
41;36.4167;29.7500;11.3889
41.1;36.4167;29.7500;11.6667
41.2;36.4167;29.7500;11.9444
41.3;36.4167;29.7500;12.2222
41.4;36.4167;29.7500;12.5000
41.5;36.4167;29.7500;12.7778
41.6;36.4167;29.7500;13.0556
41.7;36.4167;29.7500;13.3333
41.8;36.4167;29.7500;13.6111
41.9;36.4167;29.7500;13.8889
42;36.4167;29.7500;14.0278
42.1;36.4167;29.7500;14.1667
42.2;36.4167;29.7500;14.3056
42.3;36.4167;29.7500;14.4444
42.4;36.4167;29.7500;14.5833
42.5;36.4167;29.7500;14.7222
42.6;36.4167;29.7500;14.8611
42.7;36.4167;29.7500;15.0000
42.8;36.4167;29.7500;15.1389
42.9;36.4167;29.7500;15.2778
43;36.4167;29.7500;15.4167
43.1;36.4167;29.7500;15.5556
43.2;36.4167;29.7500;15.6944
43.3;36.4167;29.7500;15.8333
43.4;36.4167;29.7500;15.9722
43.5;36.4167;29.7500;16.1111
43.6;36.4167;29.7500;16.2500
43.7;36.4167;29.7500;16.3889
43.8;36.4167;29.7500;16.5278
43.9;36.4167;29.7500;16.6667
44;36.4167;29.7500;16.8056
44.1;36.4167;29.7500;16.9444
44.2;36.4167;29.7500;17.0833
44.3;36.4167;29.7500;17.2222
44.4;36.4167;29.7500;17.3611
44.5;36.4167;29.7500;17.5000
44.6;36.4167;29.7500;17.6389
44.7;36.4167;29.7500;17.7778
44.8;36.4167;29.7500;17.9167
44.9;36.4167;29.7500;18.0556
45;36.4167;29.7500;18.1944
45.1;36.4167;29.7500;18.3333
45.2;36.4167;29.7500;18.4722
45.3;36.4167;29.7500;18.6111
45.4;36.4167;29.7500;18.7500
45.5;36.4167;29.7500;18.8889
45.6;36.4167;29.7500;19.0278
45.7;36.4167;29.7500;19.1667
45.8;36.4167;29.7500;19.3056
45.9;36.4167;29.7500;19.4444
46;36.4167;29.7500;19.5833
46.1;36.4167;29.7500;19.7222
46.2;36.4444;29.7778;19.8611
46.3;36.5000;29.8333;20.0000
46.4;36.5833;29.9167;20.1389
46.5;36.6389;29.9722;20.2778
46.6;36.6667;30.0000;20.4167
46.7;36.6667;30.0000;20.5556
46.8;36.6667;30.0000;20.6944
46.9;36.6667;30.0000;20.8333
47;36.6667;30.0000;20.9722
47.1;36.6667;30.0000;21.1111
47.2;36.6667;30.0000;21.2500
47.3;36.6667;30.0000;21.3889
47.4;36.6667;30.0000;21.5278
47.5;36.6667;30.0000;21.6667
47.6;36.6667;30.0000;21.8056
47.7;36.6667;30.0000;21.9444
47.8;36.6667;30.0000;22.0833
47.9;36.6667;30.0000;22.2222
48;36.6667;30.0000;22.3611
48.1;36.6667;30.0000;22.5000
48.2;36.6667;30.0000;22.6389
48.3;36.6667;30.0000;22.7778
48.4;36.6667;30.0000;22.9167
48.5;36.6667;30.0000;23.0556
48.6;36.6667;30.0000;23.1944
48.7;36.6667;30.0000;23.3333
48.8;36.6667;30.0000;23.4722
48.9;36.6667;30.0000;23.6111
49;36.6667;30.0000;23.7500
49.1;36.6667;30.0000;23.8889
49.2;36.6667;30.0000;24.0278
49.3;36.6667;30.0000;24.1667
49.4;36.6667;30.0000;24.3056
49.5;36.6667;30.0000;24.4444
49.6;36.6667;30.0000;24.5833
49.7;36.6667;30.0000;24.7222
49.8;36.6667;30.0000;24.8611
49.9;36.6667;30.0000;25.0000
50;36.6667;30.0000;25.1389
50.1;36.6667;30.0000;25.2778
50.2;36.6667;30.0000;25.2778
50.3;36.6667;30.0000;25.2778
50.4;36.6667;30.0000;25.2778
50.5;36.6667;30.0000;25.2778
50.6;36.6667;30.0000;25.2778
50.7;36.6667;30.0000;25.2778
50.8;36.6667;30.0000;25.2778
50.9;36.6667;30.0000;25.2778
51;36.6667;30.0000;25.2778
51.1;36.6667;30.0000;25.2778
51.2;36.6667;30.0000;25.2778
51.3;36.6667;30.0000;25.2778
51.4;36.6667;30.0000;25.2778
51.5;36.6667;30.0000;25.2778
51.6;36.6667;30.0000;25.2778
51.7;36.6667;30.0000;25.2778
51.8;36.6667;30.0000;25.2778
51.9;36.6667;30.0000;25.2778
52;36.6667;30.0000;25.2778
52.1;36.6667;30.0000;25.2778
52.2;36.6667;30.0000;25.2778
52.3;36.6667;30.0000;25.2778
52.4;36.6667;30.0000;25.2778
52.5;36.6667;30.0000;25.2778
52.6;36.6667;30.0000;25.2778
52.7;36.6667;30.0000;25.2778
52.8;36.6667;30.0000;25.2778
52.9;36.6667;30.0000;25.2778
53;36.6667;30.0000;25.2778
53.1;36.6667;30.0000;25.2778
53.2;36.6667;30.0000;25.2778
53.3;36.6667;30.0000;25.2778
53.4;36.6667;30.0000;25.2778
53.5;36.6667;30.0000;25.2778
53.6;36.6667;30.0000;25.2778
53.7;36.6667;30.0000;25.2778
53.8;36.6667;30.0000;25.2778
53.9;36.6667;30.0000;25.2778
54;36.6667;30.0000;25.2778
54.1;36.6667;30.0000;25.2778
54.2;36.6667;30.0000;25.2778
54.3;36.6667;30.0000;25.2778
54.4;36.6667;30.0000;25.2778
54.5;36.6667;30.0000;25.2778
54.6;36.6667;30.0000;25.2778
54.7;36.6667;30.0000;25.2778
54.8;36.6667;30.0000;25.2778
54.9;36.6667;30.0000;25.2778
55;36.6667;30.0000;25.2778
55.1;36.6667;30.0000;25.2778
55.2;36.6667;30.0000;25.2778
55.3;36.6667;30.0000;25.2778
55.4;36.6667;30.0000;25.2778
55.5;36.6667;30.0000;25.2778
55.6;36.6667;30.0000;25.2778
55.7;36.6667;30.0000;25.2778
55.8;36.6667;30.0000;25.2778
55.9;36.6667;30.0000;25.2778
56;36.6667;30.0000;25.2778
56.1;36.6667;30.0000;25.2778
56.2;36.6667;30.0000;25.2778
56.3;36.6667;30.0000;25.2778
56.4;36.6944;30.0278;25.3056
56.5;36.7500;30.0833;25.3611
56.6;36.8333;30.1667;25.4444
56.7;36.9444;30.2778;25.5556
56.8;37.0833;30.4167;25.6944
56.9;37.1944;30.5278;25.8056
57;37.2778;30.6111;25.8889
57.1;37.3333;30.6667;25.9444
57.2;37.3611;30.6944;25.9722
57.3;37.3889;30.7222;26.0000
57.4;37.3611;30.6944;25.9722
57.5;37.3333;30.6667;25.9444
57.6;37.2778;30.6111;25.8889
57.7;37.2222;30.5556;25.8333
57.8;37.1667;30.5000;25.7778
57.9;37.1111;30.4444;25.7222
58;37.0556;30.3889;25.6667
58.1;37.0000;30.3333;25.6111
58.2;36.9444;30.2778;25.5556
58.3;36.8889;30.2222;25.5000
58.4;36.8333;30.1667;25.4444
58.5;36.7778;30.1111;25.3889
58.6;36.7222;30.0556;25.3333
58.7;36.6667;30.0000;25.2778
58.8;36.6111;29.9444;25.2222
58.9;36.5556;29.8889;25.1667
59;36.5556;29.8889;25.1667
59.1;36.5556;29.8889;25.1667
59.2;36.5556;29.8889;25.1667
59.3;36.5556;29.8889;25.1667
59.4;36.5556;29.8889;25.1667
59.5;36.5556;29.8889;25.1667
59.6;36.5556;29.8889;25.1667
59.7;36.5556;29.8889;25.1667
59.8;36.5556;29.8889;25.1667
59.9;36.5556;29.8889;25.1667
60;36.5556;29.8889;25.1667
60.1;36.5556;29.8889;25.1667
60.2;36.5556;29.8889;25.1667
60.3;36.5556;29.8889;25.1667
60.4;36.5556;29.8889;25.1667
60.5;36.5556;29.8889;25.1667
60.6;36.5556;29.8889;25.1667
60.7;36.5556;29.8889;25.1667
60.8;36.5556;29.8889;25.1667
60.9;36.5556;29.8889;25.1667
61;36.5556;29.8889;25.1667
61.1;36.5556;29.8889;25.1667
61.2;36.5556;29.8889;25.1667
61.3;36.5556;29.8889;25.1667
61.4;36.5556;29.8889;25.1667
61.5;36.5556;29.8889;25.1667
61.6;36.5556;29.8889;25.1667
61.7;36.5556;29.8889;25.1667
61.8;36.5556;29.8889;25.1667
61.9;36.5556;29.8889;25.1667
62;36.5556;29.8889;25.1667
62.1;36.5556;29.8889;25.1667
62.2;36.5556;29.8889;25.1667
62.3;36.5556;29.8889;25.1667
62.4;36.5556;29.8889;25.1667
62.5;36.5556;29.8889;25.1667
62.6;36.5556;29.8889;25.1667
62.7;36.5556;29.8889;25.1667
62.8;36.5556;29.8889;25.1667
62.9;36.5556;29.8889;25.1667
63;36.5556;29.8889;25.1667
63.1;36.5556;29.8889;25.1667
63.2;36.5556;29.8889;25.1667
63.3;36.5556;29.8889;25.1667
63.4;36.5556;29.8889;25.1667
63.5;36.5556;29.8889;25.1667
63.6;36.5556;29.8889;25.1667
63.7;36.5556;29.8889;25.1667
63.8;36.5556;29.8889;25.1667
63.9;36.5556;29.8889;25.1667
64;36.5556;29.8889;25.1667
64.1;36.5556;29.8889;25.1667
64.2;36.5556;29.8889;25.1667
64.3;36.5556;29.8889;25.1667
64.4;36.5556;29.8889;25.1667
64.5;36.5556;29.8889;25.1667
64.6;36.5556;29.8889;25.1667
64.7;36.5556;29.8889;25.1667
64.8;36.5556;29.8889;25.1667
64.9;36.5556;29.8889;25.1667
65;36.5556;29.8889;25.1667
65.1;36.5556;29.8889;25.1667
65.2;36.5556;29.8889;25.1667
65.3;36.5556;29.8889;25.1667
65.4;36.5556;29.8889;25.1667
65.5;36.5556;29.8889;25.1667
65.6;36.5556;29.8889;25.1667
65.7;36.5556;29.8889;25.1667
65.8;36.5556;29.8889;25.1667
65.9;36.5556;29.8889;25.1667
66;36.5556;29.8889;25.1667
66.1;36.5556;29.8889;25.1667
66.2;36.5556;29.8889;25.1667
66.3;36.5556;29.8889;25.1667
66.4;36.5556;29.8889;25.1667
66.5;36.5556;29.8889;25.3056
66.6;36.5556;29.8889;25.4444
66.7;36.5556;29.8889;25.5833
66.8;36.5556;29.8889;25.7222
66.9;36.5556;29.8889;25.8611
67;36.5556;29.8889;26.0000
67.1;36.5556;29.8889;26.2778
67.2;36.5556;29.8889;26.5556
67.3;36.5556;29.8889;26.8333
67.4;36.5556;29.8889;27.1111
67.5;36.5556;29.8889;27.3889
67.6;36.5556;29.8889;27.6667
67.7;36.5556;29.8889;27.9444
67.8;36.5556;29.8889;28.2222
67.9;36.5556;29.8889;28.5000
68;36.5556;29.8889;28.7778
68.1;36.5556;29.8889;29.0556
68.2;36.5556;29.8889;29.3333
68.3;36.5556;29.8889;29.6111
68.4;36.5556;29.8889;29.8889
68.5;36.5556;29.8889;30.1667
68.6;36.5556;29.8889;30.4444
68.7;36.5556;29.8889;30.7222
68.8;36.5556;29.8889;31.0000
68.9;36.5556;29.8889;31.2778
69;36.5556;29.8889;31.5556
69.1;36.5556;29.8889;31.8333
69.2;36.5556;29.8889;32.1111
69.3;36.5556;29.8889;32.3889
69.4;36.5556;29.8889;32.6667
69.5;36.5556;29.8889;32.9444
69.6;36.5556;29.8889;33.2222
69.7;36.5556;29.8889;33.5000
69.8;36.5556;29.8889;33.7778
69.9;36.5556;29.8889;34.0556
70;36.5556;29.8889;34.3333
70.1;36.5556;29.8889;34.6111
70.2;36.5556;29.8889;34.8889
70.3;36.5556;29.8889;35.1667
70.4;36.5556;29.8889;35.4444
70.5;36.5556;29.8889;35.7222
70.6;36.5556;29.8889;36.0000
70.7;36.5556;29.8889;36.2778
70.8;36.5556;29.8889;36.5556
70.9;36.5556;29.8889;36.8333
71;36.5556;29.8889;37.1111
71.1;36.5556;29.8889;37.3889
71.2;36.5556;29.8889;37.6667
71.3;36.5556;29.8889;37.9444
71.4;36.5556;29.8889;38.2222
71.5;36.5556;29.8889;38.1944
71.6;36.5556;29.8889;38.1111
71.7;36.5556;29.8889;38.0000
71.8;36.5556;29.8889;38.0000
71.9;36.5556;29.8889;38.0000
72;36.5556;29.8889;38.0000
72.1;36.5556;29.8889;38.0000
72.2;36.5556;29.8889;38.0000
72.3;36.5556;29.8889;38.0000
72.4;36.5556;29.8889;38.0000
72.5;36.5556;29.8889;38.0000
72.6;36.5556;29.8889;38.0000
72.7;36.5556;29.8889;38.0000
72.8;36.5556;29.8889;38.0000
72.9;36.5556;29.8889;38.0000
73;36.5556;29.8889;38.0000
73.1;36.5556;29.8889;38.0000
73.2;36.5556;29.8889;38.0000
73.3;36.5556;29.8889;38.0000
73.4;36.5556;29.8889;38.0000
73.5;36.5556;29.8889;38.0000
73.6;36.5556;29.8889;38.0000
73.7;36.5556;29.8889;38.0000
73.8;36.5556;29.8889;38.0000
73.9;36.5556;29.8889;38.0000
74;36.5556;29.8889;38.0000
74.1;36.5556;29.8889;38.0000
74.2;36.5556;29.8889;38.0000
74.3;36.5556;29.8889;38.0000
